"Source"	"Target"
"G_ROUILLARD"	"tthevenoud"
"G_ROUILLARD"	"c_capdevielle"
"G_ROUILLARD"	"PompiliBarbara"
"G_ROUILLARD"	"mandonthierry"
"G_ROUILLARD"	"Paul_Molac"
"G_ROUILLARD"	"FCarreyConte"
"G_ROUILLARD"	"gilleslurton"
"G_ROUILLARD"	"bromagnan"
"G_ROUILLARD"	"marclefur"
"G_ROUILLARD"	"JLGagnaire"
"G_ROUILLARD"	"michelfrancaix"
"G_ROUILLARD"	"lecallennec"
"G_ROUILLARD"	"henrijibrayel"
"G_ROUILLARD"	"jp_gille"
"G_ROUILLARD"	"marcelrogemont"
"G_ROUILLARD"	"SebastienDenaja"
"G_ROUILLARD"	"MatthiasFekl"
"G_ROUILLARD"	"DubyMuller"
"G_ROUILLARD"	"Lignierescassou"
"G_ROUILLARD"	"LucBELOT"
"G_ROUILLARD"	"BernardAccoyer"
"G_ROUILLARD"	"yanngalut"
"G_ROUILLARD"	"SophieDessus"
"G_ROUILLARD"	"PhilippeDuron"
"G_ROUILLARD"	"SylviePichot"
"G_ROUILLARD"	"BLesterlin"
"G_ROUILLARD"	"CCaresche"
"G_ROUILLARD"	"CCoutelle"
"G_ROUILLARD"	"Chris_Bouillon"
"G_ROUILLARD"	"DaSilvaCarlos91"
"G_ROUILLARD"	"ar_leroy"
"G_ROUILLARD"	"benoistapparu"
"G_ROUILLARD"	"patrickmennucci"
"G_ROUILLARD"	"ECiotti"
"G_ROUILLARD"	"Denis_Baupin"
"G_ROUILLARD"	"nicolasbays"
"G_ROUILLARD"	"annick_leloch"
"G_ROUILLARD"	"pascalcherki"
"G_ROUILLARD"	"Dbussereau"
"G_ROUILLARD"	"plisson2012"
"G_ROUILLARD"	"clergeaumf"
"G_ROUILLARD"	"pdoucet"
"G_ROUILLARD"	"laurentbaumel"
"G_ROUILLARD"	"SeybahDagoma"
"G_ROUILLARD"	"xavierbertrand"
"G_ROUILLARD"	"JeanLucBleunven"
"G_ROUILLARD"	"Karine_Berger"
"G_ROUILLARD"	"yvesjego"
"G_ROUILLARD"	"Dhoffmanrispal"
"G_ROUILLARD"	"FrancoisFillon"
"G_ROUILLARD"	"c_erhel_deputee"
"G_ROUILLARD"	"Bruno_LeMaire"
"G_ROUILLARD"	"Chabanne_Nat"
"G_ROUILLARD"	"OlivierMaud"
"G_ROUILLARD"	"dupontaignan"
"G_ROUILLARD"	"LucChatel"
"G_ROUILLARD"	"JLBorloo"
"G_ROUILLARD"	"fredariege"
"G_ROUILLARD"	"PouriaAmirshahi"
"G_ROUILLARD"	"olivierdussopt"
"G_ROUILLARD"	"PhilippeLERAY56"
"G_ROUILLARD"	"DeputeTardy"
"G_ROUILLARD"	"jmgermain"
"G_ROUILLARD"	"chborgel"
"G_ROUILLARD"	"jm_leguen"
"G_ROUILLARD"	"ma_chapdelaine"
"G_ROUILLARD"	"CorinneNara"
"G_ROUILLARD"	"pyleborgn"
"G_ROUILLARD"	"Rihan_Cypel"
"G_ROUILLARD"	"laurentwauquiez"
"G_ROUILLARD"	"MichelLiebgott"
"G_ROUILLARD"	"PhilipCordery"
"G_ROUILLARD"	"PhilippeNogues"
"G_ROUILLARD"	"GBachelay"
"G_ROUILLARD"	"jpblazy"
"G_ROUILLARD"	"jccambadelis"
"G_ROUILLARD"	"elisabethguigou"
"G_ROUILLARD"	"nathalieappere"
"G_ROUILLARD"	"CaroleDelga"
"G_ROUILLARD"	"claudebartolone"
"G_ROUILLARD"	"MathieuHanotin"
"G_ROUILLARD"	"guychambefort"
"G_ROUILLARD"	"Valerie_Rabault"
"G_ROUILLARD"	"regisjuanico"
"G_ROUILLARD"	"Michel_MENARD"
"G_ROUILLARD"	"PhilippeNauche"
"G_ROUILLARD"	"pierrealainmuet"
"G_ROUILLARD"	"MartineFaure"
"G_ROUILLARD"	"faureolivier"
"G_ROUILLARD"	"VincentFeltesse"
"G_ROUILLARD"	"chantalguittet"
"G_ROUILLARD"	"vpecresse"
"G_ROUILLARD"	"nk_m"
"G_ROUILLARD"	"RichardFerrand"
"G_ROUILLARD"	"francoisbaroin"
"G_ROUILLARD"	"S_Mazetier"
"G_ROUILLARD"	"Vauzelle"
"G_ROUILLARD"	"JJUrvoas"
"G_ROUILLARD"	"LGRANDGUILLAUME"
"G_ROUILLARD"	"BrunoLeRoux"
"gaillard2012"	"tthevenoud"
"gaillard2012"	"clergeaumf"
"gaillard2012"	"CaroleDelga"
"gaillard2012"	"SophieDessus"
"gaillard2012"	"PhilippeNauche"
"gaillard2012"	"MathieuHanotin"
"gaillard2012"	"c_capdevielle"
"gaillard2012"	"ma_chapdelaine"
"gaillard2012"	"Th_Braillard"
"gaillard2012"	"S_Mazetier"
"gaillard2012"	"Jean_Grellier"
"gaillard2012"	"elisabethguigou"
"gaillard2012"	"claudebartolone"
"gaillard2012"	"AndreChassaigne"
"gaillard2012"	"Lignierescassou"
"GBachelay"	"CECKERT56"
"GBachelay"	"Michel_MENARD"
"GBachelay"	"CCaresche"
"GBachelay"	"Dhoffmanrispal"
"GBachelay"	"pbloche"
"GBachelay"	"faureolivier"
"GBachelay"	"PhilipCordery"
"GBachelay"	"clergeaumf"
"GBachelay"	"LGRANDGUILLAUME"
"GBachelay"	"sergiocoronado"
"GBachelay"	"marcelrogemont"
"GBachelay"	"Valerie_Rabault"
"GBachelay"	"mandonthierry"
"GBachelay"	"F_Verdier"
"GBachelay"	"PouriaAmirshahi"
"GBachelay"	"jccambadelis"
"GBachelay"	"elisabethguigou"
"GBachelay"	"pascalcherki"
"GBachelay"	"jmgermain"
"GBachelay"	"JLDestans"
"GBachelay"	"c_erhel_deputee"
"GBachelay"	"JJUrvoas"
"GBachelay"	"Guy_Delcourt"
"GBachelay"	"pdoucet"
"GBachelay"	"annick_leloch"
"GBachelay"	"GiseleBiemouret"
"GBachelay"	"philippekemel"
"GBachelay"	"ma_chapdelaine"
"GBachelay"	"BLesterlin"
"GBachelay"	"SylvieTolmont"
"GBachelay"	"MFBechtel"
"GBachelay"	"pascalpopelin"
"GBachelay"	"Ayledain"
"GBachelay"	"S_Mazetier"
"GBachelay"	"BrunoLeRoux"
"GBachelay"	"VincentFeltesse"
"GBachelay"	"JulieSOMMARUGA"
"GBachelay"	"chborgel"
"GBachelay"	"ar_leroy"
"GBachelay"	"Karine_Berger"
"GBachelay"	"Rihan_Cypel"
"GBachelay"	"bromagnan"
"GBachelay"	"nicolasbays"
"GBachelay"	"yanngalut"
"GBachelay"	"jm_leguen"
"GBachelay"	"CaTroallic"
"GBachelay"	"deputeeChauvel"
"GBachelay"	"MathieuHanotin"
"GBachelay"	"claudebartolone"
"GBachelay"	"olivierdussopt"
"GBachelay"	"Chris_Bouillon"
"gchevrollier"	"HerveMariton"
"gchevrollier"	"FrancoisFillon"
"gdarmanin"	"chborgel"
"gdarmanin"	"benoistapparu"
"gdarmanin"	"MathieuHanotin"
"gdarmanin"	"nicolasbays"
"gdarmanin"	"HerveMariton"
"gdarmanin"	"alainchretien"
"gdarmanin"	"bretonxavier"
"gdarmanin"	"phgosselin"
"gdarmanin"	"DeputeARobinet"
"gdarmanin"	"yanngalut"
"gdarmanin"	"Valerie_Rabault"
"gdarmanin"	"laurentwauquiez"
"gdarmanin"	"franckriester"
"gdarmanin"	"FrancoisFillon"
"gdarmanin"	"fvannson"
"gdarmanin"	"solere92"
"gdarmanin"	"gilleslurton"
"gdarmanin"	"a_leboeuf"
"gdarmanin"	"lecallennec"
"gdarmanin"	"GillesCarrez"
"gdarmanin"	"delaverpilliere"
"gdarmanin"	"glarrive"
"gdarmanin"	"marclefur"
"gdarmanin"	"damienabad"
"gdarmanin"	"blanc_etienne"
"gdarmanin"	"cestrosi"
"gdarmanin"	"christian_kert"
"gdarmanin"	"claudebartolone"
"gdarmanin"	"DeputeTardy"
"gdarmanin"	"jpdecool"
"gdarmanin"	"jfpoisson78"
"gdarmanin"	"VigierPhilippe"
"gdarmanin"	"francoisbaroin"
"gdarmanin"	"jf_cope"
"gdarmanin"	"edouardcourtial"
"gdarmanin"	"jmgermain"
"gdarmanin"	"vpecresse"
"gdarmanin"	"lauredlr"
"gdarmanin"	"JLBorloo"
"gdarmanin"	"ThierryMARIANI"
"gdarmanin"	"ECiotti"
"gdarmanin"	"jechartier"
"gdarmanin"	"Dbussereau"
"gdarmanin"	"JCFromantin"
"gdarmanin"	"xavierbertrand"
"gdarmanin"	"Bruno_LeMaire"
"gdarmanin"	"nk_m"
"GeorgesFENECH"	"sy_berrios"
"GeorgesFENECH"	"ArnaudRichard_"
"GeorgesFENECH"	"GillesCarrez"
"GeorgesFENECH"	"olivier_carre"
"GeorgesFENECH"	"patrick_ollier"
"GeorgesFENECH"	"DubyMuller"
"GeorgesFENECH"	"moyne_bressand"
"GeorgesFENECH"	"HerveMariton"
"GeorgesFENECH"	"bretonxavier"
"GeorgesFENECH"	"phgosselin"
"GeorgesFENECH"	"blanc_etienne"
"GeorgesFENECH"	"jclagarde"
"GeorgesFENECH"	"ericstraumann"
"GeorgesFENECH"	"MORELPIERRE"
"GeorgesFENECH"	"edouardcourtial"
"GeorgesFENECH"	"Philippe_Goujon"
"GeorgesFENECH"	"damienabad"
"GeorgesFENECH"	"marclefur"
"GeorgesFENECH"	"olivieraudibert"
"GeorgesFENECH"	"jfpoisson78"
"GeorgesFENECH"	"B_Perrut"
"GeorgesFENECH"	"PatrickLABAUNE"
"GeorgesFENECH"	"ECiotti"
"GeorgesFENECH"	"franckriester"
"GeorgesFENECH"	"lauredlr"
"GeorgesFENECH"	"Herve_Morin"
"GeorgesFENECH"	"jechartier"
"GeorgesFENECH"	"DeputeTardy"
"GeorgesFENECH"	"BernardAccoyer"
"GeorgesFENECH"	"dupontaignan"
"GeorgesFENECH"	"JLBorloo"
"GeorgesFENECH"	"Bruno_LeMaire"
"GeorgesFENECH"	"cestrosi"
"GeorgesFENECH"	"Dbussereau"
"GeorgesFENECH"	"ThierryMARIANI"
"GeorgesFENECH"	"nk_m"
"GeorgesFENECH"	"francoisbaroin"
"GeorgesFENECH"	"benoistapparu"
"GeorgesFENECH"	"xavierbertrand"
"GeorgesFENECH"	"laurentwauquiez"
"GeorgesFENECH"	"vpecresse"
"GeorgesFENECH"	"LucChatel"
"GeorgesFENECH"	"jf_cope"
"GerardSebaoun"	"Bruno_LeMaire"
"GerardSebaoun"	"ArnaudRichard_"
"GerardSebaoun"	"xavierbertrand"
"GerardSebaoun"	"ECiotti"
"GerardSebaoun"	"DeputeARobinet"
"GerardSebaoun"	"PompiliBarbara"
"GerardSebaoun"	"Ayledain"
"GerardSebaoun"	"pascalpopelin"
"GerardSebaoun"	"tthevenoud"
"GerardSebaoun"	"FCarreyConte"
"GerardSebaoun"	"benoistapparu"
"GerardSebaoun"	"DeputeTardy"
"GerardSebaoun"	"Denis_Baupin"
"GerardSebaoun"	"CaTroallic"
"GerardSebaoun"	"OlivierFalorni"
"GerardSebaoun"	"SeybahDagoma"
"GerardSebaoun"	"S_PIETRASANTA"
"GerardSebaoun"	"pbloche"
"GerardSebaoun"	"CCaresche"
"GerardSebaoun"	"pierrealainmuet"
"GerardSebaoun"	"CCoutelle"
"GerardSebaoun"	"Paul_Molac"
"GerardSebaoun"	"langladecolette"
"GerardSebaoun"	"ar_leroy"
"GerardSebaoun"	"c_capdevielle"
"GerardSebaoun"	"MichelVERGNIER"
"GerardSebaoun"	"jvalax"
"GerardSebaoun"	"florent_boudie"
"GerardSebaoun"	"Lignierescassou"
"GerardSebaoun"	"BrigitteAllain"
"GerardSebaoun"	"gaillard2012"
"GerardSebaoun"	"karamanli72"
"GerardSebaoun"	"annick_leloch"
"GerardSebaoun"	"moniqueorphe"
"GerardSebaoun"	"PatricePrat"
"GerardSebaoun"	"henrijibrayel"
"GerardSebaoun"	"nathalieappere"
"GerardSebaoun"	"Guy_Delcourt"
"GerardSebaoun"	"marcelrogemont"
"GerardSebaoun"	"plisson2012"
"GerardSebaoun"	"william_dumas"
"GerardSebaoun"	"ElisabethPochon"
"GerardSebaoun"	"F_Verdier"
"GerardSebaoun"	"LucetteLousteau"
"GerardSebaoun"	"ebareigts"
"GerardSebaoun"	"PotierDominique"
"GerardSebaoun"	"MoniqueIborra"
"GerardSebaoun"	"RichardFerrand"
"GerardSebaoun"	"JYCaullet"
"GerardSebaoun"	"MichelPouzol"
"GerardSebaoun"	"mandonthierry"
"GerardSebaoun"	"danielvaillant"
"GerardSebaoun"	"c_erhel_deputee"
"GerardSebaoun"	"chborgel"
"GerardSebaoun"	"jmclement86"
"GerardSebaoun"	"Michel_MENARD"
"GerardSebaoun"	"LucBELOT"
"GerardSebaoun"	"MichelLiebgott"
"GerardSebaoun"	"fpupponi"
"GerardSebaoun"	"CaroleDelga"
"GerardSebaoun"	"CECKERT56"
"GerardSebaoun"	"pyleborgn"
"GerardSebaoun"	"JLGagnaire"
"GerardSebaoun"	"SophieErrante"
"GerardSebaoun"	"ma_chapdelaine"
"GerardSebaoun"	"olivierdussopt"
"GerardSebaoun"	"nicolasbays"
"GerardSebaoun"	"GBachelay"
"GerardSebaoun"	"jf_cope"
"GerardSebaoun"	"VincentFeltesse"
"GerardSebaoun"	"jm_leguen"
"GerardSebaoun"	"regisjuanico"
"GerardSebaoun"	"BrunoLeRoux"
"GerardSebaoun"	"olivierveran"
"GerardSebaoun"	"pascalcherki"
"GerardSebaoun"	"CCastaner"
"GerardSebaoun"	"SophieDessus"
"GerardSebaoun"	"EricJALTON"
"GerardSebaoun"	"guychambefort"
"GerardSebaoun"	"philippekemel"
"GerardSebaoun"	"PhilippeNauche"
"GerardSebaoun"	"fredariege"
"GerardSebaoun"	"PhilipCordery"
"GerardSebaoun"	"Linda_Gourjade"
"GerardSebaoun"	"OlivierMaud"
"GerardSebaoun"	"michelfrancaix"
"GerardSebaoun"	"PhilippeNogues"
"GerardSebaoun"	"clergeaumf"
"GerardSebaoun"	"CorinneNara"
"GerardSebaoun"	"sergiocoronado"
"GerardSebaoun"	"VMassonneau"
"GerardSebaoun"	"DaSilvaCarlos91"
"GerardSebaoun"	"patrickmennucci"
"GerardSebaoun"	"Rihan_Cypel"
"GerardSebaoun"	"bromagnan"
"GerardSebaoun"	"laurentbaumel"
"GerardSebaoun"	"SebastienDenaja"
"GerardSebaoun"	"JJUrvoas"
"GerardSebaoun"	"lionnelluca06"
"GerardSebaoun"	"S_Mazetier"
"GerardSebaoun"	"Karine_Berger"
"GerardSebaoun"	"Valerie_Rabault"
"GerardSebaoun"	"jp_gille"
"GerardSebaoun"	"jmgermain"
"GerardSebaoun"	"BourguignonBrig"
"GerardSebaoun"	"MatthiasFekl"
"GerardSebaoun"	"yanngalut"
"GerardSebaoun"	"vpecresse"
"GerardSebaoun"	"LGRANDGUILLAUME"
"GerardSebaoun"	"PouriaAmirshahi"
"GerardSebaoun"	"nk_m"
"GerardSebaoun"	"franckriester"
"GerardSebaoun"	"MathieuHanotin"
"GerardSebaoun"	"jccambadelis"
"GerardSebaoun"	"claudebartolone"
"GerardSebaoun"	"pdoucet"
"GIBBS_SXM"	"cestrosi"
"GIBBS_SXM"	"vpecresse"
"GIBBS_SXM"	"LucChatel"
"GIBBS_SXM"	"francoisbaroin"
"GIBBS_SXM"	"nk_m"
"GIBBS_SXM"	"jf_cope"
"GilbertCollard"	"JacquesBompard"
"GilbertCollard"	"dupontaignan"
"GilbertCollard"	"Marion_M_Le_Pen"
"GilbertLebris"	"ar_leroy"
"GilbertLebris"	"deputeeChauvel"
"GilbertLebris"	"JulieSOMMARUGA"
"GilbertLebris"	"nathalieappere"
"GilbertLebris"	"SophieErrante"
"GilbertLebris"	"JLGagnaire"
"GilbertLebris"	"marcelrogemont"
"GilbertLebris"	"Michel_MENARD"
"GilbertLebris"	"chborgel"
"GilbertLebris"	"jvalax"
"GilbertLebris"	"bromagnan"
"GilbertLebris"	"MichelVERGNIER"
"GilbertLebris"	"pyleborgn"
"GilbertLebris"	"guychambefort"
"GilbertLebris"	"Rihan_Cypel"
"GilbertLebris"	"nicolasbays"
"GilbertLebris"	"DaSilvaCarlos91"
"GilbertLebris"	"Paul_Molac"
"GilbertLebris"	"pascalpopelin"
"GilbertLebris"	"RichardFerrand"
"GilbertLebris"	"PhilipCordery"
"GilbertLebris"	"CaroleDelga"
"GilbertLebris"	"G_ROUILLARD"
"GilbertLebris"	"LucBELOT"
"GilbertLebris"	"claudebartolone"
"GilbertLebris"	"fpupponi"
"GilbertLebris"	"JeanLucBleunven"
"GilbertLebris"	"aveccrozon"
"GilbertLebris"	"c_capdevielle"
"GilbertLebris"	"PhilippeNauche"
"GilbertLebris"	"annick_leloch"
"GilbertLebris"	"mandonthierry"
"GilbertLebris"	"BrunoLeRoux"
"GilbertLebris"	"JJUrvoas"
"GillesCarrez"	"FrancoisFillon"
"GillesCarrez"	"DevedjianP"
"GillesCarrez"	"JCFromantin"
"GillesCarrez"	"solere92"
"GillesCarrez"	"marclefur"
"GillesCarrez"	"claudebartolone"
"GillesCarrez"	"jclagarde"
"GillesCarrez"	"HerveMariton"
"GillesCarrez"	"agrosskost"
"GillesCarrez"	"cestrosi"
"GillesCarrez"	"ThierryMARIANI"
"GillesCarrez"	"patrick_ollier"
"GillesCarrez"	"Dbussereau"
"GillesCarrez"	"jechartier"
"GillesCarrez"	"xavierbertrand"
"GillesCarrez"	"yvesjego"
"GillesCarrez"	"JLBorloo"
"GillesCarrez"	"MauriceLeroy"
"GillesCarrez"	"lauredlr"
"GillesCarrez"	"olivier_carre"
"GillesCarrez"	"warsmann"
"GillesCarrez"	"franckriester"
"GillesCarrez"	"BernardAccoyer"
"GillesCarrez"	"Bruno_LeMaire"
"GillesCarrez"	"jf_cope"
"GillesCarrez"	"benoistapparu"
"GillesCarrez"	"nk_m"
"GillesCarrez"	"laurentwauquiez"
"GillesCarrez"	"LucChatel"
"GillesCarrez"	"vpecresse"
"GillesCarrez"	"sauvadet"
"GillesCarrez"	"francoisbaroin"
"gilleslurton"	"VigierPhilippe"
"gilleslurton"	"sauvadet"
"gilleslurton"	"ASantini_UDI"
"gilleslurton"	"ArnaudRichard_"
"gilleslurton"	"MauriceLeroy"
"gilleslurton"	"SoniaLagarde"
"gilleslurton"	"jclagarde"
"gilleslurton"	"Herve_Morin"
"gilleslurton"	"yvesjego"
"gilleslurton"	"JCFromantin"
"gilleslurton"	"rudysalles"
"gilleslurton"	"philippefolliot"
"gilleslurton"	"PhilippeGomesCE"
"gilleslurton"	"JLBorloo"
"gilleslurton"	"solere92"
"gilleslurton"	"franckmarlin"
"gilleslurton"	"PhilippeLERAY56"
"gilleslurton"	"jpdecool"
"gilleslurton"	"jf_cope"
"gilleslurton"	"Patrick_Balkany"
"gilleslurton"	"warsmann"
"gilleslurton"	"fvannson"
"gilleslurton"	"guyteissier"
"gilleslurton"	"DeputeTardy"
"gilleslurton"	"A_Suguenot"
"gilleslurton"	"ericstraumann"
"gilleslurton"	"Michel_Sordi"
"gilleslurton"	"Claudine_Schmid"
"gilleslurton"	"DeputeARobinet"
"gilleslurton"	"franckriester"
"gilleslurton"	"bernardreynes"
"gilleslurton"	"AxelPoniatowski"
"gilleslurton"	"jfpoisson78"
"gilleslurton"	"B_Perrut"
"gilleslurton"	"pelissard"
"gilleslurton"	"patrick_ollier"
"gilleslurton"	"ynicolin"
"gilleslurton"	"moyne_bressand"
"gilleslurton"	"MORELPIERRE"
"gilleslurton"	"delaverpilliere"
"gilleslurton"	"DeputeMIGNON"
"gilleslurton"	"HerveMariton"
"gilleslurton"	"ThierryMARIANI"
"gilleslurton"	"lionnelluca06"
"gilleslurton"	"marclefur"
"gilleslurton"	"a_leboeuf"
"gilleslurton"	"glarrive"
"gilleslurton"	"lauredlr"
"gilleslurton"	"VLacroute"
"gilleslurton"	"PatrickLABAUNE"
"gilleslurton"	"jakossowski"
"gilleslurton"	"nk_m"
"gilleslurton"	"christian_kert"
"gilleslurton"	"jjguillet"
"gilleslurton"	"jcguibal"
"gilleslurton"	"fguegot"
"gilleslurton"	"agrosskost"
"gilleslurton"	"Philippe_Goujon"
"gilleslurton"	"phgosselin"
"gilleslurton"	"ca_ginesy"
"gilleslurton"	"GeorgesFENECH"
"gilleslurton"	"cestrosi"
"gilleslurton"	"DuboisMarianne"
"gilleslurton"	"DominiqueDord"
"gilleslurton"	"doorjean"
"gilleslurton"	"SophieDionBaud"
"gilleslurton"	"DevedjianP"
"gilleslurton"	"ODassault"
"gilleslurton"	"jmcouve"
"gilleslurton"	"edouardcourtial"
"gilleslurton"	"ECiotti"
"gilleslurton"	"alainchretien"
"gilleslurton"	"gchevrollier"
"gilleslurton"	"GerardCherpion"
"gilleslurton"	"LucChatel"
"gilleslurton"	"jechartier"
"gilleslurton"	"GillesCarrez"
"gilleslurton"	"olivier_carre"
"gilleslurton"	"Dbussereau"
"gilleslurton"	"bretonxavier"
"gilleslurton"	"valerieboyer13"
"gilleslurton"	"blanc_etienne"
"gilleslurton"	"xavierbertrand"
"gilleslurton"	"francoisbaroin"
"gilleslurton"	"olivieraudibert"
"gilleslurton"	"nicoleameline"
"gilleslurton"	"BernardAccoyer"
"gilleslurton"	"damienabad"
"gilleslurton"	"laurentwauquiez"
"gilleslurton"	"FrancoisFillon"
"gilleslurton"	"vpecresse"
"gilleslurton"	"claudebartolone"
"gilleslurton"	"lecallennec"
"gilleslurton"	"Bruno_LeMaire"
"gilleslurton"	"benoistapparu"
"GiseleBiemouret"	"CECKERT56"
"GiseleBiemouret"	"Chris_Bouillon"
"GiseleBiemouret"	"MoniqueIborra"
"GiseleBiemouret"	"langladecolette"
"GiseleBiemouret"	"Raimbourg2012"
"GiseleBiemouret"	"Michel_MENARD"
"GiseleBiemouret"	"MartineMartinel"
"GiseleBiemouret"	"MichelPouzol"
"GiseleBiemouret"	"BourguignonBrig"
"GiseleBiemouret"	"jvalax"
"GiseleBiemouret"	"c_erhel_deputee"
"GiseleBiemouret"	"Denis_Baupin"
"GiseleBiemouret"	"pdoucet"
"GiseleBiemouret"	"CaroleDelga"
"GiseleBiemouret"	"Lignierescassou"
"GiseleBiemouret"	"MartineFaure"
"GiseleBiemouret"	"henrijibrayel"
"GiseleBiemouret"	"PhilippeNauche"
"GiseleBiemouret"	"marcelrogemont"
"GiseleBiemouret"	"al_rousset"
"GiseleBiemouret"	"GBachelay"
"GiseleBiemouret"	"BrunoLeRoux"
"GiseleBiemouret"	"claudebartolone"
"GiseleBiemouret"	"jmgermain"
"GiseleBiemouret"	"regisjuanico"
"GiseleBiemouret"	"faureolivier"
"GiseleBiemouret"	"olivierdussopt"
"glarrive"	"alain_marsaud"
"glarrive"	"moyne_bressand"
"glarrive"	"pascalpopelin"
"glarrive"	"SebastienDenaja"
"glarrive"	"blanc_etienne"
"glarrive"	"phgosselin"
"glarrive"	"JCTaugourdeau"
"glarrive"	"ephilippe2000"
"glarrive"	"Dbussereau"
"glarrive"	"jfpoisson78"
"glarrive"	"patrick_ollier"
"glarrive"	"laurentbaumel"
"glarrive"	"yanngalut"
"glarrive"	"Philippe_Goujon"
"glarrive"	"HerveMariton"
"glarrive"	"DevedjianP"
"glarrive"	"PhilippeLERAY56"
"glarrive"	"Marion_M_Le_Pen"
"glarrive"	"chborgel"
"glarrive"	"damienabad"
"glarrive"	"JYCaullet"
"glarrive"	"Valerie_Rabault"
"glarrive"	"lionnelluca06"
"glarrive"	"marclefur"
"glarrive"	"LucChatel"
"glarrive"	"Karine_Berger"
"glarrive"	"JLBorloo"
"glarrive"	"SophieDionBaud"
"glarrive"	"lecallennec"
"glarrive"	"yvesjego"
"glarrive"	"jmgermain"
"glarrive"	"Bruno_LeMaire"
"glarrive"	"doorjean"
"glarrive"	"delaverpilliere"
"glarrive"	"BrunoLeRoux"
"glarrive"	"jclagarde"
"glarrive"	"GBachelay"
"glarrive"	"warsmann"
"glarrive"	"valerieboyer13"
"glarrive"	"gchevrollier"
"glarrive"	"solere92"
"glarrive"	"LGRANDGUILLAUME"
"glarrive"	"cestrosi"
"glarrive"	"S_Mazetier"
"glarrive"	"faureolivier"
"glarrive"	"FrancoisFillon"
"glarrive"	"xavierbertrand"
"glarrive"	"DeputeARobinet"
"glarrive"	"claudebartolone"
"glarrive"	"JJUrvoas"
"glarrive"	"DubyMuller"
"glarrive"	"franckriester"
"glarrive"	"ThierryMARIANI"
"glarrive"	"DeputeTardy"
"glarrive"	"jechartier"
"glarrive"	"francoisbaroin"
"glarrive"	"sauvadet"
"glarrive"	"jf_cope"
"glarrive"	"benoistapparu"
"glarrive"	"edouardcourtial"
"glarrive"	"ECiotti"
"glarrive"	"laurentwauquiez"
"glarrive"	"vpecresse"
"glarrive"	"nk_m"
"GMChauveau"	"jp_gille"
"GMChauveau"	"Ayledain"
"GMChauveau"	"PhilippeNauche"
"GMChauveau"	"jmgermain"
"GMChauveau"	"annick_leloch"
"GMChauveau"	"FCarreyConte"
"GMChauveau"	"PouriaAmirshahi"
"GMChauveau"	"PhilippeDuron"
"GMChauveau"	"Michel_MENARD"
"GMChauveau"	"bardyserge"
"GMChauveau"	"SylvieTolmont"
"GMChauveau"	"fdubois2012"
"GMChauveau"	"LucBELOT"
"GMChauveau"	"karamanli72"
"goldbergdaniel"	"MichelPouzol"
"goldbergdaniel"	"ma_chapdelaine"
"goldbergdaniel"	"jvalax"
"goldbergdaniel"	"PhilipCordery"
"goldbergdaniel"	"SophieErrante"
"goldbergdaniel"	"G_ROUILLARD"
"goldbergdaniel"	"nathalieappere"
"goldbergdaniel"	"DaSilvaCarlos91"
"goldbergdaniel"	"PhilippeNogues"
"goldbergdaniel"	"CCastaner"
"goldbergdaniel"	"PompiliBarbara"
"goldbergdaniel"	"SeybahDagoma"
"goldbergdaniel"	"mandonthierry"
"goldbergdaniel"	"MatthiasFekl"
"goldbergdaniel"	"sergiocoronado"
"goldbergdaniel"	"ar_leroy"
"goldbergdaniel"	"pbloche"
"goldbergdaniel"	"ElisabethPochon"
"goldbergdaniel"	"Valerie_Rabault"
"goldbergdaniel"	"FCarreyConte"
"goldbergdaniel"	"laurentbaumel"
"goldbergdaniel"	"Karine_Berger"
"goldbergdaniel"	"jccambadelis"
"goldbergdaniel"	"bromagnan"
"goldbergdaniel"	"GBachelay"
"goldbergdaniel"	"CCoutelle"
"goldbergdaniel"	"BrunoLeRoux"
"goldbergdaniel"	"faureolivier"
"goldbergdaniel"	"S_PIETRASANTA"
"goldbergdaniel"	"JJUrvoas"
"goldbergdaniel"	"CECKERT56"
"goldbergdaniel"	"regisjuanico"
"goldbergdaniel"	"S_Mazetier"
"goldbergdaniel"	"olivierdussopt"
"goldbergdaniel"	"PouriaAmirshahi"
"goldbergdaniel"	"yanngalut"
"goldbergdaniel"	"nicolasbays"
"goldbergdaniel"	"claudebartolone"
"Guy_Delcourt"	"elisabethguigou"
"Guy_Delcourt"	"ericstraumann"
"Guy_Delcourt"	"lemenerdom"
"Guy_Delcourt"	"william_dumas"
"Guy_Delcourt"	"Dhoffmanrispal"
"Guy_Delcourt"	"jvalax"
"Guy_Delcourt"	"JS_Vialatte"
"Guy_Delcourt"	"franckmarlin"
"Guy_Delcourt"	"VigierPhilippe"
"Guy_Delcourt"	"MoniqueIborra"
"Guy_Delcourt"	"guychambefort"
"Guy_Delcourt"	"Patrick_Balkany"
"Guy_Delcourt"	"pbloche"
"Guy_Delcourt"	"clergeaumf"
"Guy_Delcourt"	"MichelLiebgott"
"Guy_Delcourt"	"faureolivier"
"Guy_Delcourt"	"GBachelay"
"Guy_Delcourt"	"BrunoLeRoux"
"Guy_Delcourt"	"pgiacobbi"
"Guy_Delcourt"	"phgosselin"
"Guy_Delcourt"	"philippekemel"
"Guy_Delcourt"	"claudebartolone"
"Guy_Delcourt"	"al_rousset"
